userSeq,ancient,medieval,modern,donation,painting,world,craft,science,space,human,natural,future,createdAt,updatedAt
14202,15,7,26,22,23,27,28,8,7,11,1,8,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14203,28,11,15,3,17,4,13,28,18,0,25,24,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14204,22,1,14,3,14,26,2,6,26,21,21,26,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14205,24,0,0,6,25,29,22,11,0,2,8,0,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14206,5,20,28,16,0,0,14,2,16,15,12,1,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14207,19,20,30,28,0,0,29,10,12,20,25,14,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14208,29,0,0,19,0,0,5,27,0,18,0,0,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14209,23,0,0,26,0,0,28,11,0,0,21,0,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14210,12,0,0,18,0,0,5,23,29,5,0,7,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14211,5,0,0,12,0,0,16,27,1,16,12,6,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14212,7,0,0,6,0,0,12,9,6,6,9,29,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14213,24,0,0,5,7,21,1,8,5,8,14,0,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14214,30,0,0,29,0,0,17,23,20,6,23,8,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14215,19,0,0,26,0,0,9,23,5,20,28,30,"2020-06-20 05:50:49","2020-06-20 05:50:49"
14216,24,0,0,13,22,13,8,20,20,9,12,25,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14217,7,0,0,2,16,4,1,24,0,29,29,14,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14218,13,0,0,12,18,1,1,20,7,1,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14219,25,0,0,22,0,0,28,15,0,18,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14220,5,6,9,22,9,10,1,3,0,6,14,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14221,20,0,0,12,0,0,19,16,0,0,13,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14222,13,0,0,5,0,0,13,8,0,0,29,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14223,9,0,0,16,13,1,15,24,13,8,30,11,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14224,20,0,0,22,0,0,30,4,26,20,6,21,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14225,25,0,0,1,0,0,27,21,22,22,17,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14226,7,2,7,30,0,0,13,1,0,18,16,11,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14227,29,6,15,17,0,0,14,29,0,0,29,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14228,24,0,0,26,18,26,23,14,0,0,5,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14229,18,2,24,22,17,15,9,5,21,19,0,23,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14230,30,1,7,28,0,0,24,15,21,0,21,18,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14231,11,3,4,28,0,0,4,24,0,18,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14232,22,13,18,4,0,0,12,18,5,30,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14233,26,0,0,17,0,0,22,15,10,22,13,7,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14234,7,0,0,26,11,17,24,28,8,5,21,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14235,7,0,0,2,0,0,10,6,0,15,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14236,6,1,27,2,4,14,20,20,8,30,0,16,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14237,22,24,27,10,10,5,29,12,7,6,30,24,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14238,5,0,0,5,2,15,14,28,15,9,27,6,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14239,15,0,0,1,0,0,8,14,10,1,13,9,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14240,17,28,18,1,21,25,19,19,10,0,3,14,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14241,23,0,0,23,20,25,9,20,0,19,17,22,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14242,16,0,0,22,18,5,15,27,0,27,3,2,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14243,25,30,19,7,0,0,24,1,0,21,19,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14244,23,12,24,1,0,0,16,20,0,29,19,30,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14245,30,18,3,12,15,3,1,6,21,18,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14246,20,5,17,30,0,0,14,29,28,2,18,2,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14247,12,26,9,5,3,30,18,18,0,25,15,4,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14248,8,8,22,15,0,0,20,4,24,14,7,9,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14249,4,6,8,4,10,11,10,12,11,20,21,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14250,11,0,0,17,30,15,29,16,23,25,24,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14251,25,0,0,1,6,23,26,21,25,0,19,30,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14252,1,18,30,29,0,0,9,30,0,13,30,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14253,5,0,0,10,20,4,30,2,22,19,6,5,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14254,30,0,0,21,22,4,17,26,24,12,29,3,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14255,5,3,17,19,15,16,4,10,0,0,26,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14256,12,0,0,29,0,0,13,15,20,10,28,20,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14257,5,27,30,21,6,9,6,26,0,8,13,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14258,3,1,20,8,11,22,24,1,0,28,1,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14259,21,0,0,18,23,27,5,26,0,18,17,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14260,28,18,27,12,19,27,17,7,0,22,20,25,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14261,8,0,0,4,12,12,21,27,0,11,5,13,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14262,13,5,15,29,9,25,28,7,0,8,26,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14263,8,0,0,26,0,0,30,13,0,23,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14264,24,25,11,18,0,0,4,9,25,29,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14265,8,0,0,30,0,0,2,30,0,0,14,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14266,30,0,0,19,23,2,28,25,0,2,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14267,1,26,17,4,0,0,6,11,25,10,16,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14268,13,0,0,16,0,0,15,9,0,9,26,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14269,10,0,0,1,13,1,5,28,0,3,2,13,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14270,4,0,0,12,0,0,27,18,11,12,3,2,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14271,30,11,2,19,0,0,28,17,0,28,25,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14272,4,19,9,21,27,5,14,1,4,13,8,7,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14273,13,20,3,28,22,15,24,28,11,22,14,10,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14274,27,0,0,11,0,0,26,4,0,0,18,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14275,21,0,0,12,0,0,29,19,14,19,0,21,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14276,7,0,0,13,0,0,16,4,0,1,10,25,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14277,9,27,18,27,0,0,9,13,0,29,28,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14278,20,29,27,29,0,0,28,3,0,19,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14279,19,0,0,25,0,0,26,18,28,14,5,3,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14280,27,0,0,4,15,26,14,30,24,0,28,5,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14281,26,0,0,2,0,0,11,4,0,2,24,0,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14282,26,0,0,13,18,22,25,18,26,9,1,22,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14283,1,0,0,1,7,7,19,2,0,28,12,22,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14284,24,22,6,16,20,15,5,1,22,30,30,17,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14285,20,9,12,25,23,20,17,30,1,26,5,21,"2020-06-20 05:50:50","2020-06-20 05:50:50"
14286,11,0,0,2,0,0,12,10,0,8,0,0,"2020-06-20 05:50:50","2020-06-20 05:50:51"
14287,28,0,0,1,8,30,19,3,0,0,29,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14288,13,0,0,22,0,0,18,12,12,16,5,4,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14289,4,0,0,13,6,15,14,13,5,13,10,8,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14290,0,0,0,0,0,0,0,23,0,0,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14291,22,0,0,24,1,14,25,17,23,6,0,27,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14292,28,0,0,7,0,0,19,9,27,26,13,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14293,23,27,3,17,0,0,25,21,20,7,26,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14294,21,23,25,10,0,0,10,15,0,21,14,18,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14295,9,19,4,7,10,15,6,8,7,9,12,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14296,3,0,0,10,7,26,6,9,1,23,1,6,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14297,28,0,0,2,15,24,20,25,18,1,4,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14298,8,15,20,25,24,26,22,23,4,26,14,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14299,1,21,25,17,0,0,1,19,28,0,20,15,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14300,15,3,6,21,0,0,27,9,0,2,30,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14301,6,9,10,16,0,0,3,19,22,16,10,29,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14302,6,0,0,14,0,0,29,2,3,7,19,8,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14303,11,18,3,3,0,0,14,1,0,16,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14304,12,0,0,9,0,0,20,6,15,13,0,27,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14305,21,18,27,19,0,0,11,30,0,0,13,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14306,26,0,0,7,0,0,1,29,23,5,0,1,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14307,5,10,4,30,30,5,17,18,25,14,3,1,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14308,0,0,0,0,0,0,0,13,0,0,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14309,12,25,2,16,0,0,6,3,16,12,8,21,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14310,3,11,24,17,4,2,3,2,28,20,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14311,30,1,7,16,0,0,29,12,0,0,10,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14312,30,18,5,20,14,13,18,28,25,10,9,12,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14313,23,0,0,6,0,0,11,2,28,7,12,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14314,1,0,0,21,4,11,21,9,3,11,23,24,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14315,27,24,3,17,24,11,13,7,27,0,30,29,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14316,8,0,0,6,0,0,13,25,5,25,4,11,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14317,30,0,0,6,21,19,7,6,28,7,4,22,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14318,12,0,0,24,0,0,3,28,20,17,11,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14319,25,0,0,12,0,0,6,11,27,26,23,29,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14320,25,14,21,16,3,12,25,9,5,9,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14321,22,0,0,12,0,0,16,7,0,5,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14322,7,1,7,4,18,3,22,8,25,17,9,30,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14323,3,0,0,29,0,0,9,13,0,3,6,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14324,27,0,0,29,0,0,5,27,0,2,24,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14325,22,0,0,9,22,3,5,16,0,29,10,14,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14326,1,7,10,25,1,20,30,26,2,0,29,10,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14327,30,0,0,12,0,0,8,18,0,0,25,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14328,11,0,0,5,0,0,25,9,0,0,2,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14329,29,0,0,24,21,24,28,9,24,30,16,28,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14330,17,0,0,15,20,21,19,6,11,0,26,15,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14331,3,0,0,13,0,0,5,27,0,0,17,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14332,11,29,23,13,0,0,19,15,17,14,19,11,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14333,19,0,0,11,0,0,25,22,1,29,27,15,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14334,30,29,25,15,5,13,1,8,26,6,14,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14335,12,4,22,12,0,0,6,13,2,4,0,16,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14336,22,0,0,12,18,9,3,12,0,0,15,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14337,26,0,0,10,17,21,23,30,0,2,18,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14338,25,0,0,22,0,0,28,11,4,4,0,9,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14339,21,0,0,18,4,30,18,18,0,23,19,19,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14340,16,7,11,3,0,0,27,18,24,9,29,22,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14341,17,3,3,9,0,0,23,30,0,2,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14342,22,13,5,12,29,30,2,28,0,3,25,6,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14343,12,7,30,18,9,27,6,3,0,10,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14344,29,0,0,12,27,7,27,26,13,28,29,18,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14345,3,6,17,7,0,0,25,24,0,26,25,2,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14346,18,29,10,28,0,0,7,29,0,26,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14347,10,0,0,9,29,30,17,25,0,6,14,18,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14348,29,15,1,7,16,11,1,20,15,25,14,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14349,2,0,0,19,17,27,3,14,0,26,11,6,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14350,8,4,30,18,0,0,11,23,0,28,14,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14351,24,29,4,24,6,21,7,24,0,30,25,16,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14352,7,0,0,24,0,0,22,19,0,3,30,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14353,21,0,0,28,0,0,6,13,9,7,29,1,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14354,3,0,0,2,0,0,28,4,14,24,17,13,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14355,10,0,0,23,3,12,20,15,27,11,5,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14356,10,0,0,1,8,17,24,18,12,5,21,1,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14357,6,0,0,1,28,22,12,24,16,30,0,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14358,25,0,0,1,0,0,21,29,2,0,25,9,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14359,7,19,6,29,14,17,18,27,0,18,8,0,"2020-06-20 05:50:51","2020-06-20 05:50:51"
14360,4,0,0,14,23,26,23,23,15,19,22,16,"2020-06-20 05:50:51","2020-06-20 05:50:52"
14361,14,28,22,16,0,0,7,14,25,7,0,23,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14362,23,0,0,10,0,0,17,1,22,10,1,3,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14363,8,24,2,7,27,1,21,12,7,18,26,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14364,5,0,0,1,0,0,26,13,0,4,30,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14365,21,10,3,5,0,0,11,1,23,13,14,27,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14366,16,16,13,4,20,8,16,23,2,26,20,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14367,9,4,12,17,20,17,25,18,0,12,23,4,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14368,8,16,23,12,0,0,6,3,0,13,10,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14369,4,21,24,28,0,0,7,7,2,28,21,16,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14370,10,0,0,10,0,0,3,8,20,26,6,11,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14371,15,0,0,19,28,13,26,7,21,3,8,13,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14372,26,26,5,5,0,0,13,24,0,16,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14373,19,22,3,25,17,15,4,1,0,0,7,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14374,24,12,14,19,12,26,12,11,0,11,6,9,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14375,2,18,19,15,19,18,3,5,0,24,26,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14376,23,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14377,24,0,0,21,12,1,29,22,0,16,19,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14378,2,6,22,26,0,0,22,1,14,22,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14379,29,0,0,3,18,3,19,14,28,26,27,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14380,24,29,10,23,0,0,11,5,9,28,29,8,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14381,3,2,10,21,0,0,21,19,20,0,14,13,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14382,28,17,8,3,8,23,6,28,10,0,1,1,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14383,26,17,27,3,0,0,17,6,0,13,26,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14384,6,6,1,8,0,0,6,16,0,20,28,2,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14385,16,0,0,10,16,7,16,20,0,26,4,20,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14386,30,0,0,21,0,0,24,22,5,21,9,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14387,21,25,27,30,0,0,11,26,14,22,8,6,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14388,19,2,28,3,16,20,15,12,0,23,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14389,21,0,0,4,0,0,27,13,29,2,24,8,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14390,1,0,0,19,12,15,16,5,0,17,15,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14391,4,0,0,4,0,0,5,1,0,27,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14392,30,14,26,29,0,0,5,19,0,18,11,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14393,30,0,0,22,30,30,11,11,0,8,22,18,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14394,2,0,0,16,3,12,21,15,30,17,10,15,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14395,11,13,30,6,20,13,5,1,0,27,26,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14396,28,29,22,23,0,0,17,3,7,7,16,15,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14397,17,0,0,7,0,0,17,22,27,29,0,17,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14398,26,25,21,25,0,0,12,11,0,20,5,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14399,25,0,0,27,0,0,8,21,0,19,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14400,22,14,19,30,0,0,13,23,12,28,1,7,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14401,22,25,4,18,20,27,4,24,18,20,30,15,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14402,8,11,19,7,16,29,17,4,29,17,2,9,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14403,11,0,0,27,0,0,7,17,0,15,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14404,5,0,0,13,16,12,11,20,0,2,9,8,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14405,20,0,0,26,7,3,24,15,4,12,19,12,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14406,17,13,24,2,0,0,30,18,0,28,13,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14407,8,27,30,10,15,5,21,9,0,0,22,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14408,6,0,0,19,14,4,3,3,0,20,29,8,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14409,4,0,0,18,0,0,23,11,0,21,6,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14410,4,0,0,11,0,0,3,22,17,22,9,7,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14411,3,7,20,23,24,16,27,14,16,0,25,28,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14412,4,0,0,9,0,0,25,23,7,1,13,16,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14413,7,17,23,14,16,23,9,14,21,3,0,14,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14414,1,0,0,30,0,0,8,27,0,29,6,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14415,11,0,0,28,19,5,16,9,0,10,29,12,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14416,30,0,0,11,0,0,1,8,12,11,18,30,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14417,28,24,17,22,0,0,5,5,0,16,29,7,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14418,28,21,10,30,0,0,21,1,1,7,0,27,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14419,18,10,3,7,21,12,15,10,26,17,16,19,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14420,2,18,24,23,29,13,8,28,30,10,16,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14421,14,0,0,29,8,18,17,1,0,8,14,25,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14422,25,21,6,19,15,10,15,16,0,2,16,11,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14423,18,0,0,28,0,0,29,1,4,7,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14424,26,0,0,14,28,14,4,1,29,5,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14425,5,29,15,12,0,0,25,2,0,0,3,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14426,19,0,0,12,3,11,21,9,12,11,6,20,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14427,9,4,19,11,16,10,29,27,8,22,9,8,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14428,4,2,22,24,29,17,28,13,0,1,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14429,20,30,13,9,30,25,4,25,0,2,8,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14430,23,0,0,18,0,0,12,24,22,14,12,14,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14431,14,22,25,10,0,0,19,8,29,0,29,16,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14432,24,0,0,28,0,0,25,28,0,9,5,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14433,25,6,29,3,11,20,15,7,6,30,25,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14434,3,0,0,8,0,0,23,19,0,2,0,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14435,22,0,0,7,0,0,4,22,0,24,28,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14436,26,0,0,24,0,0,4,22,13,7,22,0,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14437,14,0,0,19,27,13,18,27,15,0,3,24,"2020-06-20 05:50:52","2020-06-20 05:50:52"
14438,17,0,0,3,22,26,2,11,12,10,21,15,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14439,27,0,0,5,25,24,28,20,0,11,3,3,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14440,28,0,0,19,29,28,1,29,23,25,19,29,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14441,18,8,6,5,27,30,24,11,0,8,15,23,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14442,9,0,0,23,0,0,3,22,0,3,25,0,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14443,30,29,30,16,0,0,15,6,21,10,0,0,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14444,9,0,0,3,0,0,14,15,7,0,18,24,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14445,23,0,0,26,0,0,29,14,20,2,23,1,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14446,15,6,3,17,18,24,11,22,23,2,17,0,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14447,15,0,0,29,5,8,1,19,17,28,0,25,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14448,11,0,0,24,0,0,8,22,0,8,19,0,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14449,13,28,25,25,7,13,11,13,13,0,30,22,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14450,15,0,0,6,0,0,10,9,15,18,2,17,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14451,7,0,0,22,14,15,11,5,3,10,3,24,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14452,8,4,10,4,0,0,12,15,5,0,11,15,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14453,29,0,0,14,29,12,11,22,0,22,10,0,"2020-06-20 05:50:53","2020-06-20 05:50:53"
14454,8,1,26,20,0,0,27,16,6,15,0,10,"2020-06-20 05:50:53","2020-06-20 05:50:53"
